price,installment,bedroom_count,bathroom_count,carport_count,land_area,building_area,location_encoded
7000000000.0,26000000.0,3,2,2,510.0,350.0,14
42000000000.0,156000000.0,5,1,3,753.0,370.0,7
2500000000.0,9000000.0,4,4,1,228.0,450.0,0
3800000000.0,14000000.0,4,3,1,298.0,300.0,3
898000000.0,3000000.0,3,2,1,99.0,80.0,20
1550000000.0,5000000.0,3,3,1,120.0,90.0,19
899000000.0,3000000.0,3,3,2,135.0,145.0,19
8000000000.0,29000000.0,4,5,1,550.0,293.0,15
1330000000.0,4000000.0,4,2,1,164.0,100.0,8
1100000000.0,4000000.0,5,5,0,165.0,165.0,13
2750000000.0,10000000.0,14,0,5,285.0,200.0,23
2350000000.0,8000000.0,3,3,1,160.0,280.0,9
10000000000.0,37000000.0,4,3,3,323.0,200.0,25
4600000000.0,17000000.0,5,5,1,513.0,350.0,8
2900000000.0,10000000.0,3,2,1,112.0,170.0,5
1000000000.0,3000000.0,2,1,1,168.0,60.0,19
2400000000.0,8000000.0,18,6,0,230.0,400.0,15
935000000.0,3000000.0,5,2,1,152.0,300.0,20
2750000000.0,10000000.0,3,2,1,195.0,170.0,5
3800000000.0,14000000.0,3,2,0,230.0,180.0,18
1200000000.0,4000000.0,5,3,2,140.0,180.0,10
488000000.0,1000000.0,2,1,1,98.0,80.0,26
490000000.0,1000000.0,7,4,0,98.0,120.0,15
2600000000.0,9000000.0,3,2,0,240.0,130.0,22
1550000000.0,5000000.0,0,2,1,129.0,98.0,0
3800000000.0,14000000.0,4,3,4,202.0,300.0,0
3500000000.0,13000000.0,3,2,1,234.0,2240.0,4
2000000000.0,7000000.0,7,6,0,110.0,160.0,12
800000000.0,2000000.0,2,2,1,60.0,70.0,26
1270000000.0,4000000.0,3,2,1,115.0,120.0,2
1930000000.0,7000000.0,3,3,2,87.0,115.0,8
800000000.0,2000000.0,3,2,1,78.0,120.0,20
5000000000.0,18000000.0,5,4,2,204.0,400.0,22
3850000000.0,14000000.0,4,3,1,440.0,340.0,6
650000000.0,2000000.0,2,1,0,87.0,42.0,20
1100000000.0,4000000.0,12,11,0,196.0,300.0,2
4000000000.0,14000000.0,3,3,1,144.0,160.0,16
3700000000.0,13000000.0,4,4,2,160.0,230.0,9
8000000000.0,29000000.0,5,5,1,537.0,600.0,23
3250000000.0,12000000.0,3,2,0,204.0,100.0,0
5800000000.0,21000000.0,5,2,1,659.0,300.0,4
3800000000.0,14000000.0,7,7,1,220.0,500.0,4
755000000.0,2000000.0,3,2,2,218.0,128.0,16
8500000000.0,31000000.0,4,2,2,600.0,500.0,4
175000000.0,650000.0,2,1,1,60.0,36.0,13
2850000000.0,10000000.0,14,8,0,173.0,300.0,18
40000000000.0,148000000.0,9,6,0,874.0,400.0,15
2200000000.0,8000000.0,4,4,0,91.0,167.0,3
1200000000.0,4000000.0,4,2,0,150.0,140.0,21
2000000000.0,7000000.0,4,3,0,180.0,150.0,21
550000000.0,2000000.0,3,2,1,100.0,48.0,26
7500000000.0,27000000.0,3,3,2,680.0,241.0,24
1100000000.0,4000000.0,5,3,1,102.0,70.0,20
4000000000.0,14000000.0,3,3,2,262.0,250.0,14
1900000000.0,7000000.0,1,2,2,95.0,140.0,15
1500000000.0,5000000.0,2,2,0,216.0,200.0,6
3500000000.0,13000000.0,3,3,1,160.0,200.0,23
10000000000.0,37000000.0,4,3,2,360.0,500.0,14
2650000000.0,9000000.0,4,3,2,125.0,155.0,9
3000000000.0,11000000.0,5,5,2,180.0,290.0,8
2000000000.0,7000000.0,3,3,2,133.0,180.0,22
8000000000.0,29000000.0,7,5,0,800.0,580.0,14
4600000000.0,17000000.0,4,3,2,216.0,261.0,12
550000000.0,2000000.0,2,1,1,72.0,45.0,26
6500000000.0,24000000.0,4,4,2,360.0,300.0,14
1000000000.0,3000000.0,2,2,1,94.0,120.0,3
1600000000.0,5000000.0,3,2,1,84.0,60.0,8
4000000000.0,14000000.0,6,5,0,228.0,400.0,0
40000000000.0,148000000.0,10,7,0,1048.0,700.0,24
775000000.0,2000000.0,2,2,1,66.0,80.0,6
6500000000.0,24000000.0,4,6,4,365.0,550.0,10
4500000000.0,16000000.0,4,3,4,430.0,300.0,13
1200000000.0,4000000.0,3,1,2,150.0,120.0,26
1100000000.0,4000000.0,3,2,1,98.0,55.0,11
625000000.0,2000000.0,2,2,0,90.0,60.0,16
2250000000.0,8000000.0,3,2,2,119.0,130.0,24
1170000000.0,4000000.0,3,2,1,112.0,90.0,10
1000000000.0,3000000.0,3,2,1,100.0,80.0,24
650000000.0,2000000.0,3,2,0,60.0,120.0,26
12000000000.0,44000000.0,4,3,2,905.0,425.0,24
3900000000.0,14000000.0,4,3,1,301.0,226.0,15
1150000000.0,4000000.0,3,2,0,127.0,128.0,0
1500000000.0,5000000.0,6,6,1,128.0,200.0,22
5500000000.0,20000000.0,4,3,0,280.0,230.0,10
1300000000.0,4000000.0,2,2,1,88.0,58.0,13
1900000000.0,7000000.0,4,5,1,202.0,150.0,17
2000000000.0,7000000.0,3,2,0,120.0,120.0,7
8000000000.0,29000000.0,3,2,0,399.0,304.0,0
57000000000.0,211000000.0,5,4,4,1464.0,700.0,7
13500000000.0,50000000.0,7,3,2,354.0,486.0,7
12500000000.0,46000000.0,35,29,10,571.0,1205.0,23
1950000000.0,7000000.0,5,3,1,145.0,200.0,26
1850000000.0,6000000.0,7,2,1,330.0,200.0,17
4500000000.0,16000000.0,5,2,5,380.0,314.0,13
1070000000.0,3000000.0,3,2,1,176.0,150.0,2
23000000000.0,85000000.0,7,5,2,672.0,1500.0,7
2000000000.0,7000000.0,4,4,1,121.0,200.0,6
1600000000.0,5000000.0,3,2,2,161.0,80.0,17
582000000.0,2000000.0,2,1,0,60.0,30.0,21
6800000000.0,25000000.0,17,17,4,782.0,604.0,26
4500000000.0,16000000.0,6,4,2,400.0,350.0,24
1750000000.0,6000000.0,4,2,0,200.0,180.0,4
1200000000.0,4000000.0,5,2,1,120.0,183.0,20
830000000.0,3000000.0,2,1,1,93.0,75.0,19
1270000000.0,4000000.0,5,4,2,120.0,130.0,2
1600000000.0,5000000.0,2,1,0,86.0,100.0,18
8000000000.0,29000000.0,6,3,0,350.0,650.0,24
625000000.0,2000000.0,2,2,1,94.0,60.0,2
1000000000.0,3000000.0,2,2,1,39.0,525.0,0
520000000.0,1000000.0,2,1,1,74.0,50.0,12
15000000000.0,55000000.0,9,3,0,600.0,450.0,13
587000000.0,2000000.0,2,1,1,85.0,36.0,12
1200000000.0,4000000.0,3,3,0,192.0,90.0,26
900000000.0,3000000.0,2,2,1,126.0,100.0,21
6900000000.0,25000000.0,4,5,0,286.0,525.0,7
1300000000.0,4000000.0,3,2,0,100.0,130.0,10
4100000000.0,15000000.0,3,3,1,202.0,300.0,4
5800000000.0,21000000.0,4,3,0,400.0,400.0,0
8490000000.0,31000000.0,5,3,1,390.0,280.0,7
4000000000.0,14000000.0,1,2,2,150.0,200.0,22
3000000000.0,11000000.0,4,3,0,197.0,150.0,22
32000000000.0,118000000.0,7,4,2,1015.0,352.0,23
2200000000.0,8000000.0,4,3,2,408.0,250.0,10
4000000000.0,14000000.0,1,3,3,175.0,280.0,18
2950000000.0,10000000.0,3,3,10,144.0,157.0,16
3400000000.0,12000000.0,4,3,2,180.0,300.0,8
9990000000.0,37000000.0,12,7,25,753.0,650.0,17
550000000.0,2000000.0,0,0,0,72.0,120.0,21
1800000000.0,6000000.0,4,4,2,85.0,120.0,10
1800000000.0,6000000.0,3,2,2,125.0,150.0,8
6900000000.0,25000000.0,4,3,5,402.0,520.0,13
4000000000.0,14000000.0,29,13,2,256.0,600.0,18
12000000000.0,44000000.0,4,3,2,603.0,300.0,13
1600000000.0,5000000.0,3,3,1,186.0,245.0,2
1450000000.0,5000000.0,3,2,0,105.0,95.0,22
5000000000.0,18000000.0,4,4,2,250.0,350.0,24
12500000000.0,46000000.0,11,7,0,800.0,600.0,15
1750000000.0,6000000.0,4,2,2,105.0,160.0,10
3970000000.0,14000000.0,0,0,0,100.0,273.0,13
2100000000.0,7000000.0,2,2,1,63.0,120.0,3
1650000000.0,6000000.0,3,2,2,80.0,100.0,10
1100000000.0,4000000.0,2,2,0,53.0,58.0,6
875000000.0,3000000.0,3,3,1,120.0,60.0,6
599000000.0,2000000.0,2,1,1,86.0,40.0,20
1490000000.0,5000000.0,3,2,1,120.0,170.0,2
1900000000.0,7000000.0,3,3,1,221.0,250.0,3
1750000000.0,6000000.0,4,2,1,122.0,185.0,19
3300000000.0,12000000.0,3,3,2,220.0,150.0,4
3250000000.0,12000000.0,13,4,11,276.0,530.0,2
2100000000.0,7000000.0,6,3,0,127.0,173.0,3
1900000000.0,7000000.0,3,2,1,150.0,135.0,4
925000000.0,3000000.0,3,2,1,115.0,66.0,20
950000000.0,3000000.0,3,3,1,102.0,150.0,20
400000000.0,1000000.0,2,1,1,72.0,40.0,26
3800000000.0,14000000.0,5,5,2,145.0,275.0,18
2000000000.0,7000000.0,5,3,0,212.0,300.0,19
985000000.0,3000000.0,2,2,1,101.0,160.0,3
1950000000.0,7000000.0,3,3,0,122.0,150.0,3
10000000000.0,37000000.0,4,3,4,1960.0,500.0,13
2350000000.0,8000000.0,3,2,0,180.0,150.0,4
1050000000.0,3000000.0,5,2,1,120.0,220.0,21
2700000000.0,10000000.0,4,5,2,140.0,200.0,22
3250000000.0,12000000.0,4,3,2,104.0,150.0,13
2500000000.0,9000000.0,3,2,1,200.0,150.0,0
2600000000.0,9000000.0,5,3,1,200.0,340.0,8
1990000000.0,7000000.0,3,2,2,155.0,170.0,26
8000000000.0,29000000.0,5,6,2,526.0,662.0,24
950000000.0,3000000.0,3,1,1,90.0,117.0,6
6750000000.0,25000000.0,6,6,4,360.0,450.0,14
2000000000.0,7000000.0,3,3,2,119.0,150.0,10
1500000000.0,5000000.0,3,2,0,74.0,78.0,6
19000000000.0,70000000.0,13,8,0,1016.0,1600.0,0
8000000000.0,29000000.0,4,2,1,337.0,400.0,4
6000000000.0,22000000.0,3,1,1,411.0,300.0,23
4500000000.0,16000000.0,7,4,0,393.0,600.0,26
4000000000.0,14000000.0,5,3,1,209.0,170.0,13
875000000.0,3000000.0,3,2,1,83.0,120.0,26
5000000000.0,18000000.0,4,3,0,405.0,350.0,6
3200000000.0,11000000.0,5,6,2,205.0,615.0,4
23500000000.0,87000000.0,4,4,0,670.0,400.0,7
160000000.0,594000.0,9,5,3,220.0,350.0,8
1700000000.0,6000000.0,5,3,1,142.0,250.0,8
700000000.0,2000000.0,3,2,1,88.0,75.0,10
750000000.0,2000000.0,4,2,0,106.0,100.0,5
9750000000.0,36000000.0,4,3,0,308.0,350.0,7
1600000000.0,5000000.0,3,3,2,122.0,160.0,2
1500000000.0,5000000.0,2,1,1,168.0,42.0,12
3000000000.0,11000000.0,3,2,1,250.0,250.0,9
8850000000.0,32000000.0,7,3,4,390.0,300.0,7
725000000.0,2000000.0,3,2,1,91.0,45.0,5
1700000000.0,6000000.0,2,2,0,105.0,80.0,16
900000000.0,3000000.0,5,0,0,100.0,130.0,26
1750000000.0,6000000.0,4,1,0,163.0,142.0,17
2400000000.0,8000000.0,4,2,1,196.0,109.0,18
525000000.0,1000000.0,2,1,1,60.0,60.0,16
1300000000.0,4000000.0,3,1,1,168.0,120.0,1
4500000000.0,16000000.0,6,3,0,390.0,262.0,18
25000000000.0,92000000.0,5,4,5,1385.0,488.0,14
1550000000.0,5000000.0,3,2,1,129.0,100.0,0
550000000.0,2000000.0,2,1,1,81.0,70.0,21
1300000000.0,4000000.0,3,2,0,280.0,190.0,19
2900000000.0,10000000.0,4,2,2,182.0,200.0,11
1600000000.0,5000000.0,4,2,1,89.0,145.0,0
695000000.0,2000000.0,2,1,1,72.0,90.0,2
324000000.0,1000000.0,3,2,1,84.0,60.0,2
1950000000.0,7000000.0,3,2,0,103.0,135.0,22
1300000000.0,4000000.0,28,6,6,258.0,450.0,17
6000000000.0,22000000.0,12,12,0,220.0,600.0,24
4250000000.0,15000000.0,3,3,0,200.0,250.0,5
1300000000.0,4000000.0,3,2,0,81.0,156.0,15
1300000000.0,4000000.0,6,3,1,112.0,140.0,8
875000000.0,3000000.0,5,2,1,84.0,128.0,19
600000000.0,2000000.0,2,2,1,84.0,60.0,19
2250000000.0,8000000.0,4,4,0,106.0,160.0,22
3250000000.0,12000000.0,4,3,1,187.0,240.0,18
2750000000.0,10000000.0,4,3,1,170.0,300.0,4
10500000000.0,39000000.0,4,4,2,740.0,500.0,23
3500000000.0,13000000.0,4,3,0,143.0,177.0,18
1100000000.0,4000000.0,0,0,0,180.0,122.0,2
3450000000.0,12000000.0,5,3,0,200.0,300.0,22
605000000.0,2000000.0,4,1,0,115.0,100.0,13
1620000000.0,6000000.0,3,2,2,223.0,100.0,4
6000000000.0,22000000.0,3,3,2,280.0,320.0,4
1450000000.0,5000000.0,2,2,3,103.0,120.0,11
950000000.0,3000000.0,4,3,1,187.0,200.0,26
162000000.0,604000.0,2,1,1,60.0,30.0,17
490000000.0,1000000.0,2,2,2,90.0,50.0,12
750000000.0,2000000.0,2,1,1,136.0,45.0,19
1800000000.0,6000000.0,2,3,5,340.0,120.0,19
1650000000.0,6000000.0,3,2,1,88.0,166.0,19
700000000.0,2000000.0,3,2,0,70.0,45.0,15
8000000000.0,29000000.0,5,7,3,880.0,1100.0,23
1150000000.0,4000000.0,3,2,1,96.0,135.0,2
7900000000.0,29000000.0,7,3,8,390.0,500.0,25
1550000000.0,5000000.0,2,2,2,144.0,170.0,6
900000000.0,3000000.0,3,2,1,105.0,80.0,19
4440000000.0,16000000.0,17,17,0,782.0,604.0,19
4950000000.0,18000000.0,3,1,0,280.0,250.0,25
1500000000.0,5000000.0,3,2,0,137.0,105.0,11
900000000.0,3000000.0,2,2,0,180.0,150.0,19
3450000000.0,12000000.0,6,3,2,223.0,168.0,10
1050000000.0,3000000.0,3,2,0,61.0,81.0,6
2650000000.0,9000000.0,4,3,1,246.0,150.0,15
19000000000.0,70000000.0,4,3,2,487.0,700.0,9
12200000000.0,45000000.0,7,3,6,435.0,357.0,25
8000000000.0,29000000.0,1,1,0,300.0,200.0,13
952000000.0,3000000.0,2,2,1,69.0,65.0,16
10500000000.0,39000000.0,7,4,10,1061.0,407.0,23
1700000000.0,6000000.0,2,2,0,216.0,200.0,6
625000000.0,2000000.0,2,1,1,72.0,41.0,21
975000000.0,3000000.0,7,4,0,90.0,225.0,5
575000000.0,2000000.0,3,1,1,84.0,60.0,16
1400000000.0,5000000.0,2,1,1,66.0,36.0,10
1800000000.0,6000000.0,6,3,0,153.0,140.0,6
1850000000.0,6000000.0,4,3,2,108.0,120.0,11
1800000000.0,6000000.0,2,2,1,110.0,60.0,13
10200000000.0,38000000.0,2,2,0,650.0,275.0,15
1200000000.0,4000000.0,5,3,1,200.0,110.0,10
1900000000.0,7000000.0,2,1,0,84.0,60.0,10
1500000000.0,5000000.0,5,4,1,170.0,350.0,0
650000000.0,2000000.0,2,1,1,90.0,60.0,16
800000000.0,2000000.0,4,2,1,85.0,84.0,20
4200000000.0,15000000.0,4,3,2,324.0,181.0,10
985000000.0,3000000.0,4,3,1,121.0,200.0,4
1600000000.0,5000000.0,3,2,1,129.0,220.0,4
245000000.0,911000.0,2,1,1,60.0,36.0,16
552000000.0,2000000.0,3,2,0,105.0,55.0,11
3800000000.0,14000000.0,6,3,2,365.0,400.0,10
1000000000.0,3000000.0,4,2,2,140.0,70.0,4
6500000000.0,24000000.0,7,3,1,208.0,190.0,7
790000000.0,2000000.0,2,1,0,98.0,80.0,22
2600000000.0,9000000.0,4,3,0,168.0,167.0,11
578000000.0,2000000.0,3,2,1,87.0,55.0,19
2000000000.0,7000000.0,4,3,2,160.0,120.0,5
1900000000.0,7000000.0,3,3,2,205.0,300.0,13
1250000000.0,4000000.0,2,2,1,110.0,70.0,13
4100000000.0,15000000.0,8,4,0,104.0,130.0,25
3100000000.0,11000000.0,4,4,1,180.0,290.0,8
800000000.0,2000000.0,4,3,1,163.0,210.0,11
3500000000.0,13000000.0,5,1,1,353.0,253.0,17
985000000.0,3000000.0,2,2,0,101.0,160.0,3
3500000000.0,13000000.0,7,6,2,330.0,300.0,22
3200000000.0,11000000.0,4,3,2,236.0,400.0,13
2500000000.0,9000000.0,3,3,1,128.0,148.0,16
1950000000.0,7000000.0,1,1,0,130.0,100.0,3
2900000000.0,10000000.0,10,10,0,154.0,220.0,13
900000000.0,3000000.0,2,2,0,108.0,160.0,6
32000000000.0,118000000.0,50,50,10,1000.0,1700.0,5
75000000000.0,278000000.0,5,3,4,712.0,400.0,7
2000000000.0,7000000.0,3,3,0,170.0,150.0,6
27000000000.0,100000000.0,8,5,0,745.0,300.0,7
9000000000.0,33000000.0,5,4,0,367.0,500.0,7
5130000000.0,19000000.0,5,4,0,664.0,555.0,24
3900000000.0,14000000.0,4,3,2,270.0,290.0,9
3850000000.0,14000000.0,4,4,2,297.0,297.0,3
11000000000.0,40000000.0,1,1,0,355.0,200.0,3
22000000000.0,81000000.0,5,4,4,568.0,1100.0,23
1900000000.0,7000000.0,3,2,0,280.0,170.0,17
2000000000.0,7000000.0,4,3,2,200.0,160.0,2
5000000000.0,18000000.0,6,2,1,348.0,500.0,19
4750000000.0,17000000.0,7,9,2,295.0,500.0,18
600000000.0,2000000.0,2,2,1,112.0,90.0,19
4200000000.0,15000000.0,4,3,1,325.0,350.0,18
5500000000.0,20000000.0,5,4,0,400.0,260.0,0
950000000.0,3000000.0,2,1,1,128.0,83.0,26
1800000000.0,6000000.0,4,2,1,126.0,120.0,22
1200000000.0,4000000.0,4,4,1,108.0,216.0,21
7500000000.0,27000000.0,11,3,3,390.0,265.0,7
2350000000.0,8000000.0,4,3,0,212.0,235.0,3
3600000000.0,13000000.0,5,3,2,340.0,250.0,24
2300000000.0,8000000.0,3,3,2,140.0,168.0,22
1120000000.0,4000000.0,3,2,1,176.0,140.0,2
1100000000.0,4000000.0,3,5,1,312.0,200.0,11
3050000000.0,11000000.0,3,3,1,157.0,165.0,9
846000000.0,3000000.0,2,1,1,110.0,77.0,21
1100000000.0,4000000.0,5,2,1,90.0,150.0,1
185000000.0,687000.0,1,1,1,60.0,21.0,12
2700000000.0,10000000.0,4,3,1,120.0,130.0,16
4500000000.0,16000000.0,2,2,2,246.0,330.0,23
5500000000.0,20000000.0,5,4,2,275.0,300.0,13
25000000000.0,92000000.0,4,4,0,880.0,302.0,7
6100000000.0,22000000.0,28,28,0,450.0,287.0,18
7500000000.0,27000000.0,2,6,6,1014.0,750.0,17
7000000000.0,26000000.0,7,6,2,240.0,400.0,18
650000000.0,2000000.0,2,1,1,76.0,42.0,26
466000000.0,1000000.0,2,2,1,64.0,36.0,11
18000000000.0,66000000.0,3,2,0,360.0,760.0,13
2800000000.0,10000000.0,4,3,1,180.0,100.0,8
450000000.0,1000000.0,3,2,1,58.0,36.0,19
3200000000.0,11000000.0,4,4,1,249.0,325.0,22
2800000000.0,10000000.0,3,2,2,180.0,120.0,9
3000000000.0,11000000.0,5,4,2,248.0,250.0,15
17000000000.0,63000000.0,18,15,12,580.0,488.0,18
1500000000.0,5000000.0,3,2,2,180.0,120.0,2
9000000000.0,33000000.0,37,11,0,335.0,600.0,14
2000000000.0,7000000.0,3,3,2,770.0,260.0,26
245000000.0,911000.0,2,1,1,60.0,36.0,12
4200000000.0,15000000.0,4,4,0,180.0,215.0,16
3800000000.0,14000000.0,3,3,1,220.0,260.0,8
1990000000.0,7000000.0,3,2,0,215.0,170.0,4
13500000000.0,50000000.0,5,3,0,472.0,300.0,18
23000000000.0,85000000.0,6,5,0,822.0,900.0,23
690000000.0,2000000.0,2,1,0,136.0,45.0,11
3500000000.0,13000000.0,5,3,1,257.0,257.0,22
2500000000.0,9000000.0,4,2,1,257.0,300.0,22
5750000000.0,21000000.0,3,3,1,400.0,275.0,14
550000000.0,2000000.0,3,1,0,75.0,75.0,3
3700000000.0,13000000.0,3,2,1,235.0,150.0,0
4200000000.0,15000000.0,6,4,1,200.0,300.0,1
3100000000.0,11000000.0,2,2,0,163.0,77.0,16
19900000000.0,74000000.0,0,5,0,800.0,998.0,18
1450000000.0,5000000.0,3,3,0,101.0,140.0,6
7000000000.0,26000000.0,8,4,6,507.0,304.0,14
1080000000.0,4000000.0,4,2,1,80.0,107.0,19
10000000000.0,37000000.0,7,5,2,410.0,350.0,18
4500000000.0,16000000.0,6,3,0,407.0,210.0,4
1200000000.0,4000000.0,5,2,2,212.0,140.0,2
8000000000.0,29000000.0,5,5,3,878.0,1000.0,23
1300000000.0,4000000.0,3,2,1,70.0,80.0,9
3750000000.0,13000000.0,4,3,2,372.0,200.0,24
8150000000.0,30000000.0,5,5,20,1348.0,650.0,26
900000000.0,3000000.0,3,3,0,125.0,72.0,21
13000000000.0,48000000.0,5,3,0,413.0,360.0,25
9800000000.0,36000000.0,3,2,8,396.0,400.0,13
380000000.0,1000000.0,2,1,1,66.0,50.0,26
825000000.0,3000000.0,3,2,0,96.0,67.0,20
10800000000.0,40000000.0,4,3,0,490.0,600.0,13
1400000000.0,5000000.0,2,1,0,66.0,36.0,10
1800000000.0,6000000.0,6,5,2,201.0,450.0,20
1750000000.0,6000000.0,2,2,0,105.0,77.0,7
4250000000.0,15000000.0,6,3,2,253.0,180.0,0
670000000.0,2000000.0,3,1,1,70.0,45.0,23
650000000.0,2000000.0,2,1,1,65.0,36.0,10
6800000000.0,25000000.0,3,2,6,329.0,410.0,18
1000000000.0,3000000.0,2,1,1,65.0,45.0,22
1350000000.0,5000000.0,2,2,0,137.0,160.0,0
4100000000.0,15000000.0,3,2,3,202.0,300.0,0
1600000000.0,5000000.0,4,3,0,75.0,150.0,3
1300000000.0,4000000.0,4,2,1,170.0,72.0,2
1350000000.0,5000000.0,3,2,1,161.0,157.0,14
2500000000.0,9000000.0,3,3,2,210.0,150.0,0
1600000000.0,5000000.0,4,3,1,121.0,150.0,1
757000000.0,2000000.0,3,2,0,78.0,68.0,12
3800000000.0,14000000.0,3,2,1,207.0,130.0,13
657000000.0,2000000.0,3,2,1,160.0,140.0,0
3500000000.0,13000000.0,4,3,1,180.0,200.0,5
2990000000.0,11000000.0,3,2,1,200.0,150.0,5
33000000000.0,122000000.0,5,3,0,794.0,253.0,25
390000000.0,1000000.0,2,1,1,62.0,38.0,12
857000000.0,3000000.0,3,2,2,79.0,68.0,20
2500000000.0,9000000.0,11,11,0,160.0,120.0,7
19900000000.0,73000000.0,8,6,0,725.0,750.0,25
830000000.0,3000000.0,2,1,1,95.0,45.0,2
4800000000.0,17000000.0,4,3,1,500.0,350.0,14
650000000.0,2000000.0,2,1,1,72.0,42.0,12
3650000000.0,13000000.0,4,4,1,200.0,284.0,10
690000000.0,2000000.0,2,1,1,136.0,45.0,11
235000000.0,873000.0,2,1,1,72.0,45.0,2
1300000000.0,4000000.0,6,3,1,192.0,300.0,26
700000000.0,2000000.0,3,3,0,94.0,188.0,19
2500000000.0,9000000.0,8,4,2,80.0,168.0,15
3200000000.0,11000000.0,9,3,1,266.0,199.0,22
1650000000.0,6000000.0,3,3,1,171.0,144.0,6
7500000000.0,27000000.0,5,4,4,500.0,500.0,24
8800000000.0,32000000.0,9,5,4,800.0,700.0,19
3150000000.0,11000000.0,4,4,1,180.0,290.0,8
595000000.0,2000000.0,2,1,1,71.0,50.0,2
9500000000.0,35000000.0,5,2,0,458.0,269.0,7
2750000000.0,10000000.0,6,4,0,286.0,450.0,10
6800000000.0,25000000.0,4,3,2,441.0,550.0,22
700000000.0,2000000.0,3,1,0,96.0,90.0,6
8000000000.0,29000000.0,3,3,2,332.0,250.0,15
850000000.0,3000000.0,3,1,1,220.0,86.0,26
3000000000.0,11000000.0,0,0,0,200.0,250.0,10
2250000000.0,8000000.0,3,3,2,116.0,117.0,9
3500000000.0,13000000.0,4,3,1,180.0,300.0,5
4000000000.0,14000000.0,5,4,2,297.0,500.0,3
454000000.0,1000000.0,2,1,0,57.0,36.0,19
4440000000.0,16000000.0,17,6,0,782.0,604.0,19
450000000.0,1000000.0,3,2,0,73.0,100.0,12
3500000000.0,13000000.0,8,4,3,204.0,350.0,11
5000000000.0,18000000.0,7,5,3,330.0,280.0,6
1190000000.0,4000000.0,3,2,1,84.0,110.0,23
3500000000.0,13000000.0,5,3,2,220.0,285.0,4
1600000000.0,5000000.0,4,3,1,143.0,220.0,10
2950000000.0,10000000.0,4,3,0,150.0,275.0,9
3490000000.0,13000000.0,4,3,0,294.0,237.0,6
550000000.0,2000000.0,2,1,0,119.0,45.0,26
2300000000.0,8000000.0,4,3,1,162.0,200.0,22
1700000000.0,6000000.0,2,1,1,126.0,75.0,8
2970000000.0,11000000.0,5,4,2,145.0,350.0,9
3000000000.0,11000000.0,2,1,1,186.0,170.0,12
5200000000.0,19000000.0,5,3,1,345.0,400.0,7
59300000000.0,220000000.0,0,0,0,1561.0,1400.0,13
2300000000.0,8000000.0,4,2,2,257.0,300.0,18
7750000000.0,28000000.0,7,3,1,267.0,365.0,3
2800000000.0,10000000.0,2,2,3,224.0,180.0,6
1550000000.0,5000000.0,3,2,2,153.0,150.0,6
791000000.0,2000000.0,2,2,1,98.0,50.0,2
1280000000.0,4000000.0,3,2,2,100.0,70.0,11
1000000000.0,3000000.0,4,3,1,102.0,100.0,20
700000000.0,2000000.0,2,1,1,132.0,80.0,14
8000000000.0,29000000.0,4,3,0,600.0,420.0,14
5000000000.0,18000000.0,6,4,0,477.0,371.0,2
850000000.0,3000000.0,2,2,2,223.0,100.0,26
4750000000.0,17000000.0,4,3,2,298.0,300.0,3
375000000.0,1000000.0,2,1,1,78.0,60.0,20
40000000000.0,148000000.0,7,3,0,892.0,900.0,7
2150000000.0,7000000.0,2,1,0,177.0,140.0,4
2200000000.0,8000000.0,22,6,1,87.0,280.0,23
16500000000.0,61000000.0,11,8,0,739.0,600.0,7
6500000000.0,24000000.0,3,3,2,450.0,300.0,14
900000000.0,3000000.0,2,1,0,89.0,80.0,18
1500000000.0,5000000.0,3,2,0,90.0,106.0,18
1850000000.0,6000000.0,4,3,1,135.0,225.0,1
6500000000.0,24000000.0,4,4,1,247.0,450.0,23
850000000.0,3000000.0,3,1,1,127.0,127.0,5
3500000000.0,13000000.0,3,1,2,220.0,180.0,4
685000000.0,2000000.0,2,1,1,75.0,60.0,2
3450000000.0,12000000.0,4,3,2,148.0,203.0,9
2100000000.0,7000000.0,5,2,2,300.0,212.0,19
975000000.0,3000000.0,3,1,1,106.0,94.0,1
1400000000.0,5000000.0,3,2,0,135.0,200.0,1
7000000000.0,26000000.0,4,3,6,370.0,450.0,8
9700000000.0,36000000.0,4,3,0,288.0,400.0,18
1250000000.0,4000000.0,2,1,2,119.0,63.0,2
1550000000.0,5000000.0,3,2,0,72.0,70.0,9
219000000.0,814000.0,2,1,1,50.0,40.0,10
1550000000.0,5000000.0,2,2,4,360.0,129.0,19
575000000.0,2000000.0,3,2,1,87.0,50.0,12
40000000000.0,148000000.0,8,4,0,6072.0,440.0,14
16000000000.0,59000000.0,4,4,2,1100.0,1400.0,24
7250000000.0,26000000.0,5,5,2,540.0,500.0,22
2600000000.0,9000000.0,4,2,1,140.0,250.0,6
1200000000.0,4000000.0,3,3,2,70.0,115.0,2
5600000000.0,20000000.0,3,2,2,388.0,320.0,18
2800000000.0,10000000.0,3,2,2,201.0,120.0,17
4300000000.0,15000000.0,5,2,1,538.0,520.0,3
2400000000.0,8000000.0,3,3,0,127.0,126.0,10
750000000.0,2000000.0,3,2,0,91.0,90.0,2
2000000000.0,7000000.0,7,4,1,144.0,250.0,2
5600000000.0,20000000.0,20,22,4,237.0,550.0,23
3000000000.0,11000000.0,3,1,1,350.0,258.0,0
5200000000.0,19000000.0,5,3,2,463.0,375.0,22
