price,installment,location,bedroom_count,bathroom_count,carport_count,land_area,building_area
299000000.0,1000000.0,"Cibiru, Bandung",2,1,0,60.0,45.0
399000000.0,1000000.0,"Cibiru, Bandung",3,1,0,126.0,90.0
460000000.0,1000000.0,"Cibiru, Bandung",2,1,0,60.0,45.0
650000000.0,2000000.0,"Cibiru, Bandung",2,2,0,71.0,52.0
825000000.0,3000000.0,"Cibiru, Bandung",3,2,0,71.0,80.0
650000000.0,2000000.0,"Cibiru, Bandung",0,0,0,100.0,70.0
525000000.0,1000000.0,"Cibiru, Bandung",2,1,1,74.0,45.0
540000000.0,2000000.0,"Cibiru, Bandung",3,2,1,60.0,120.0
245000000.0,911000.0,"Cibiru, Bandung",2,1,1,60.0,36.0
215000000.0,799000.0,"Cibiru, Bandung",2,1,1,50.0,30.0
190000000.0,706000.0,"Cibiru, Bandung",2,1,1,42.0,30.0
170000000.0,632000.0,"Cibiru, Bandung",2,1,1,42.0,30.0
170000000.0,632000.0,"Cibiru, Bandung",2,1,1,35.0,25.0
145000000.0,539000.0,"Cibiru, Bandung",1,1,1,30.0,21.0
2750000000.0,10000000.0,"Cibiru, Bandung",2,2,4,992.0,200.0
895000000.0,3000000.0,"Cibiru, Bandung",3,2,1,288.0,110.0
500000000.0,1000000.0,"Cibiru, Bandung",3,1,0,105.0,90.0
595000000.0,2000000.0,"Cibiru, Bandung",2,1,1,125.0,45.0
495000000.0,1000000.0,"Cibiru, Bandung",2,1,1,40.0,60.0
2500000000.0,9000000.0,"Cibiru, Bandung",8,3,0,223.0,360.0
550000000.0,2000000.0,"Cibiru, Bandung",4,4,1,70.0,140.0
325000000.0,1000000.0,"Cibiru, Bandung",1,1,1,62.0,21.0
3500000000.0,13000000.0,"Cibiru, Bandung",7,7,10,1343.0,350.0
3500000000.0,13000000.0,"Cibiru, Bandung",10,4,7,373.0,182.0
600000000.0,2000000.0,"Cibiru, Bandung",2,1,1,72.0,40.0
300000000.0,1000000.0,"Cibiru, Bandung",2,1,1,72.0,36.0
1350000000.0,5000000.0,"Cibiru, Bandung",5,3,4,157.0,200.0
2000000000.0,7000000.0,"Cibiru, Bandung",13,13,0,110.0,160.0
520000000.0,1000000.0,"Cibiru, Bandung",2,1,1,36.0,66.0
650000000.0,2000000.0,"Cibiru, Bandung",2,1,1,72.0,42.0
525000000.0,1000000.0,"Cibiru, Bandung",3,1,1,60.0,42.0
400000000.0,1000000.0,"Cibiru, Bandung",2,1,1,66.0,45.0
615000000.0,2000000.0,"Cibiru, Bandung",2,1,0,56.0,66.0
625000000.0,2000000.0,"Cibiru, Bandung",2,1,0,95.0,60.0
380000000.0,1000000.0,"Cibiru, Bandung",2,1,0,60.0,36.0
575000000.0,2000000.0,"Cibiru, Bandung",2,2,0,58.0,50.0
495000000.0,1000000.0,"Cibiru, Bandung",2,1,0,69.0,40.0
588000000.0,2000000.0,"Cibiru, Bandung",2,2,1,60.0,45.0
525000000.0,1000000.0,"Cibiru, Bandung",3,2,0,60.0,120.0
350000000.0,1000000.0,"Cibiru, Bandung",0,0,0,72.0,50.0
7000000000.0,26000000.0,"Cibiru, Bandung",5,4,2,533.0,300.0
539000000.0,2000000.0,"Cibiru, Bandung",3,1,1,99.0,70.0
365000000.0,1000000.0,"Cibiru, Bandung",0,0,0,60.0,80.0
900000000.0,3000000.0,"Cibiru, Bandung",4,2,1,144.0,165.0
3300000000.0,12000000.0,"Cibiru, Bandung",0,0,1,373.0,182.0
790000000.0,2000000.0,"Cibiru, Bandung",4,2,0,82.0,105.0
1100000000.0,4000000.0,"Cibiru, Bandung",10,10,1,148.0,180.0
660000000.0,2000000.0,"Cibiru, Bandung",3,2,1,72.0,73.0
895000000.0,3000000.0,"Cibiru, Bandung",3,2,1,102.0,65.0
935000000.0,3000000.0,"Cibiru, Bandung",3,2,1,95.0,67.0
672000000.0,2000000.0,"Cibiru, Bandung",3,2,1,62.0,68.0
757000000.0,2000000.0,"Cibiru, Bandung",3,2,1,78.0,68.0
550000000.0,2000000.0,"Cibiru, Bandung",3,2,1,88.0,50.0
420000000.0,1000000.0,"Cibiru, Bandung",2,1,1,61.0,36.0
1350000000.0,5000000.0,"Cibiru, Bandung",7,3,4,350.0,250.0
385000000.0,1000000.0,"Cibiru, Bandung",3,2,1,83.0,50.0
465000000.0,1000000.0,"Cibiru, Bandung",2,1,1,62.0,45.0
1200000000.0,4000000.0,"Cibiru, Bandung",4,3,0,118.0,168.0
680000000.0,2000000.0,"Cibiru, Bandung",3,1,1,100.0,85.0
490000000.0,1000000.0,"Cibiru, Bandung",3,2,1,94.0,50.0
6500000000.0,24000000.0,"Cibiru, Bandung",34,34,0,1730.0,1500.0
495000000.0,1000000.0,"Cibiru, Bandung",2,1,1,78.0,45.0
380000000.0,1000000.0,"Cibiru, Bandung",2,1,1,62.0,36.0
450000000.0,1000000.0,"Cibiru, Bandung",2,1,1,72.0,50.0
1400000000.0,5000000.0,"Cibiru, Bandung",7,2,0,350.0,220.0
2400000000.0,8000000.0,"Cibiru, Bandung",3,2,5,1872.0,172.0
644000000.0,2000000.0,"Cibiru, Bandung",2,2,2,68.0,50.0
1100000000.0,4000000.0,"Cibiru, Bandung",22,22,0,140.0,250.0
898000000.0,3000000.0,"Cibiru, Bandung",3,2,1,100.0,90.0
1900000000.0,7000000.0,"Cibiru, Bandung",20,6,0,163.0,300.0
604000000.0,2000000.0,"Cibiru, Bandung",3,1,1,57.0,50.0
599000000.0,2000000.0,"Cibiru, Bandung",0,0,0,91.0,36.0
600000000.0,2000000.0,"Cibiru, Bandung",2,1,1,110.0,100.0
375000000.0,1000000.0,"Cibiru, Bandung",2,1,1,60.0,50.0
400000000.0,1000000.0,"Cibiru, Bandung",2,1,1,60.0,36.0
3500000000.0,13000000.0,"Cibiru, Bandung",9,4,0,373.0,182.0
349000000.0,1000000.0,"Cibiru, Bandung",2,1,1,87.0,60.0
1500000000.0,5000000.0,"Cibiru, Bandung",5,3,2,112.0,2000.0
210000000.0,780000.0,"Cibiru, Bandung",2,1,1,60.0,36.0
600000000.0,2000000.0,"Cibiru, Bandung",3,2,1,60.0,110.0
335000000.0,1000000.0,"Cibiru, Bandung",2,1,1,64.0,38.0
525000000.0,1000000.0,"Cibiru, Bandung",2,1,1,60.0,36.0
576000000.0,2000000.0,"Cibiru, Bandung",2,1,1,77.0,40.0
6500000000.0,24000000.0,"Cibiru, Bandung",15,10,1,500.0,300.0
500000000.0,1000000.0,"Cibiru, Bandung",2,1,1,91.0,48.0
380000000.0,1000000.0,"Cibiru, Bandung",3,2,1,76.0,120.0
644000000.0,2000000.0,"Cibiru, Bandung",2,1,2,68.0,50.0
700000000.0,2000000.0,"Cibiru, Bandung",3,2,2,165.0,90.0
825000000.0,3000000.0,"Cibiru, Bandung",3,2,1,79.0,68.0
900000000.0,3000000.0,"Cibiru, Bandung",3,2,0,200.0,250.0
495000000.0,1000000.0,"Cibiru, Bandung",3,2,0,84.0,93.0
400000000.0,1000000.0,"Cibiru, Bandung",3,1,1,80.0,60.0
330000000.0,1000000.0,"Cibiru, Bandung",2,1,1,110.0,36.0
1000000000.0,3000000.0,"Cibiru, Bandung",3,3,1,115.0,175.0
1100000000.0,4000000.0,"Cibiru, Bandung",4,3,2,202.0,180.0
380000000.0,1000000.0,"Cibiru, Bandung",2,1,0,74.0,48.0
693000000.0,2000000.0,"Cibiru, Bandung",3,2,1,66.0,60.0
275000000.0,1000000.0,"Cibiru, Bandung",1,1,1,42.0,21.0
532000000.0,1000000.0,"Cibiru, Bandung",2,1,1,48.0,41.0
325000000.0,1000000.0,"Cibiru, Bandung",2,1,0,60.0,50.0
375000000.0,1000000.0,"Cibiru, Bandung",2,1,2,100.0,50.0
795000000.0,2000000.0,"Cibiru, Bandung",2,1,2,235.0,100.0
499000000.0,1000000.0,"Cibiru, Bandung",2,1,0,90.0,54.0
450000000.0,1000000.0,"Cibiru, Bandung",2,1,1,72.0,36.0
700000000.0,2000000.0,"Cibiru, Bandung",2,1,0,130.0,70.0
450000000.0,1000000.0,"Cibiru, Bandung",2,1,1,117.0,45.0
500000000.0,1000000.0,"Cibiru, Bandung",2,1,0,60.0,50.0
390000000.0,1000000.0,"Cibiru, Bandung",2,1,1,72.0,40.0
970000000.0,3000000.0,"Cibiru, Bandung",4,3,0,200.0,280.0
520000000.0,1000000.0,"Cibiru, Bandung",2,1,1,74.0,50.0
166000000.0,618000.0,"Cibiru, Bandung",2,1,1,60.0,30.0
450000000.0,1000000.0,"Cibiru, Bandung",2,1,1,70.0,42.0
7000000000.0,26000000.0,"Cibiru, Bandung",8,3,0,281.0,500.0
330000000.0,1000000.0,"Cibiru, Bandung",3,1,0,80.0,80.0
400000000.0,1000000.0,"Cibiru, Bandung",3,1,1,108.0,70.0
525000000.0,1000000.0,"Cibiru, Bandung",2,1,0,74.0,50.0
450000000.0,1000000.0,"Cibiru, Bandung",3,2,0,73.0,100.0
185000000.0,687000.0,"Cibiru, Bandung",1,1,1,60.0,21.0
650000000.0,2000000.0,"Cibiru, Bandung",3,2,1,100.0,70.0
525000000.0,1000000.0,"Cibiru, Bandung",2,1,1,100.0,50.0
410000000.0,1000000.0,"Cibiru, Bandung",9,8,0,155.0,185.0
550000000.0,2000000.0,"Cibiru, Bandung",2,2,1,82.0,75.0
7000000000.0,26000000.0,"Cibiru, Bandung",8,3,2,281.0,500.0
690000000.0,2000000.0,"Cibiru, Bandung",3,2,1,93.0,90.0
380000000.0,1000000.0,"Cibiru, Bandung",2,1,1,62.0,40.0
365000000.0,1000000.0,"Cibiru, Bandung",2,1,0,66.0,36.0
650000000.0,2000000.0,"Cibiru, Bandung",3,2,0,100.0,100.0
3000000000.0,11000000.0,"Cibiru, Bandung",2,1,1,186.0,170.0
369000000.0,1000000.0,"Cibiru, Bandung",2,1,1,72.0,46.0
1500000000.0,5000000.0,"Cibiru, Bandung",4,3,1,200.0,300.0
499000000.0,1000000.0,"Cibiru, Bandung",2,1,1,80.0,60.0
500000000.0,1000000.0,"Cibiru, Bandung",4,2,1,78.0,104.0
900000000.0,3000000.0,"Cibiru, Bandung",3,2,2,143.0,125.0
297000000.0,1000000.0,"Cibiru, Bandung",2,2,1,60.0,72.0
425000000.0,1000000.0,"Cibiru, Bandung",2,1,1,90.0,78.0
850000000.0,3000000.0,"Cibiru, Bandung",2,1,0,152.0,40.0
450000000.0,1000000.0,"Cibiru, Bandung",2,1,1,91.0,36.0
400000000.0,1000000.0,"Cibiru, Bandung",2,1,1,72.0,38.0
750000000.0,2000000.0,"Cibiru, Bandung",0,0,0,204.0,100.0
400000000.0,1000000.0,"Cibiru, Bandung",2,1,1,65.0,38.0
1700000000.0,6000000.0,"Cibiru, Bandung",14,13,0,110.0,160.0
2000000000.0,7000000.0,"Cibiru, Bandung",7,6,0,110.0,160.0
3400000000.0,12000000.0,"Cibiru, Bandung",10,4,0,373.0,182.0
650000000.0,2000000.0,"Cibiru, Bandung",2,1,0,102.0,60.0
1400000000.0,5000000.0,"Cibiru, Bandung",3,2,2,106.0,150.0
330000000.0,1000000.0,"Cibiru, Bandung",2,1,1,60.0,30.0
300000000.0,1000000.0,"Cibiru, Bandung",2,1,1,60.0,30.0
2200000000.0,8000000.0,"Cibiru, Bandung",10,3,2,224.0,350.0
3500000000.0,13000000.0,"Cibiru, Bandung",10,4,0,373.0,182.0
1000000000.0,3000000.0,"Cibiru, Bandung",15,8,1,140.0,420.0
3500000000.0,13000000.0,"Cibiru, Bandung",8,4,0,373.0,182.0
550000000.0,2000000.0,"Cibiru, Bandung",2,1,1,96.0,58.0
1300000000.0,4000000.0,"Cibiru, Bandung",14,14,1,208.0,225.0
265000000.0,985000.0,"Cibiru, Bandung",1,1,1,60.0,38.0
650000000.0,2000000.0,"Cibiru, Bandung",2,1,1,140.0,140.0
1550000000.0,5000000.0,"Cibiru, Bandung",3,2,1,157.0,120.0
380000000.0,1000000.0,"Cibiru, Bandung",2,1,1,81.0,38.0
490000000.0,1000000.0,"Cibiru, Bandung",2,2,2,90.0,50.0
835000000.0,3000000.0,"Cibiru, Bandung",2,2,0,108.0,67.0
4600000000.0,17000000.0,"Cibiru, Bandung",4,3,2,216.0,261.0
400000000.0,1000000.0,"Cibiru, Bandung",2,1,1,62.0,38.0
390000000.0,1000000.0,"Cibiru, Bandung",2,1,1,62.0,38.0
900000000.0,3000000.0,"Cibiru, Bandung",4,3,1,206.0,200.0
295000000.0,1000000.0,"Cibiru, Bandung",2,1,1,90.0,40.0
400000000.0,1000000.0,"Cibiru, Bandung",2,1,1,91.0,61.0
499000000.0,1000000.0,"Cibiru, Bandung",2,1,1,81.0,45.0
400000000.0,1000000.0,"Cibiru, Bandung",2,1,1,92.0,61.0
575000000.0,2000000.0,"Cibiru, Bandung",3,2,1,87.0,50.0
300000000.0,1000000.0,"Cibiru, Bandung",2,1,1,60.0,40.0
525000000.0,1000000.0,"Cibiru, Bandung",2,1,1,65.0,36.0
480000000.0,1000000.0,"Cibiru, Bandung",3,2,1,60.0,100.0
270000000.0,1000000.0,"Cibiru, Bandung",2,1,1,70.0,36.0
580000000.0,2000000.0,"Cibiru, Bandung",2,1,0,82.0,50.0
550000000.0,2000000.0,"Cibiru, Bandung",3,1,1,70.0,100.0
850000000.0,3000000.0,"Cibiru, Bandung",2,2,0,114.0,90.0
7500000000.0,27000000.0,"Cibiru, Bandung",3,3,0,2782.0,250.0
740000000.0,2000000.0,"Cibiru, Bandung",5,1,1,80.0,120.0
1100000000.0,4000000.0,"Cibiru, Bandung",2,2,1,106.0,120.0
485000000.0,1000000.0,"Cibiru, Bandung",3,2,1,60.0,160.0
199000000.0,739000.0,"Cibiru, Bandung",2,1,1,60.0,45.0
350000000.0,1000000.0,"Cibiru, Bandung",2,1,1,89.0,50.0
532000000.0,1000000.0,"Cibiru, Bandung",2,1,1,48.0,48.0
1200000000.0,4000000.0,"Cibiru, Bandung",2,1,0,60.0,120.0
575000000.0,2000000.0,"Cibiru, Bandung",2,1,0,72.0,88.0
280000000.0,1000000.0,"Cibiru, Bandung",2,1,2,60.0,45.0
644000000.0,2000000.0,"Cibiru, Bandung",2,10,2,68.0,50.0
757000000.0,2000000.0,"Cibiru, Bandung",3,2,0,78.0,68.0
662000000.0,2000000.0,"Cibiru, Bandung",3,2,0,58.0,68.0
738000000.0,2000000.0,"Cibiru, Bandung",3,2,0,71.0,68.0
735000000.0,2000000.0,"Cibiru, Bandung",3,2,0,73.0,69.0
432000000.0,1000000.0,"Cibiru, Bandung",2,1,1,50.0,41.0
520000000.0,1000000.0,"Cibiru, Bandung",2,1,1,63.0,45.0
587000000.0,2000000.0,"Cibiru, Bandung",2,1,1,85.0,37.0
325000000.0,1000000.0,"Cibiru, Bandung",0,0,0,60.0,40.0
1800000000.0,6000000.0,"Cibiru, Bandung",5,5,0,168.0,350.0
700000000.0,2000000.0,"Cibiru, Bandung",2,1,0,87.0,45.0
485000000.0,1000000.0,"Cibiru, Bandung",3,2,1,61.0,45.0
445000000.0,1000000.0,"Cibiru, Bandung",2,1,1,64.0,45.0
350000000.0,1000000.0,"Cibiru, Bandung",2,1,1,60.0,40.0
375000000.0,1000000.0,"Cibiru, Bandung",3,2,2,100.0,70.0
499000000.0,1000000.0,"Cibiru, Bandung",3,2,2,100.0,70.0
1500000000.0,5000000.0,"Cibiru, Bandung",2,1,1,168.0,42.0
1650000000.0,6000000.0,"Cicendo, Bandung",3,2,1,102.0,130.0
5950000000.0,22000000.0,"Cicendo, Bandung",2,4,4,300.0,200.0
1900000000.0,7000000.0,"Cicendo, Bandung",2,2,0,59.0,56.0
2700000000.0,10000000.0,"Cicendo, Bandung",3,3,1,187.0,187.0
1450000000.0,5000000.0,"Cicendo, Bandung",2,2,1,83.0,70.0
2850000000.0,10000000.0,"Cicendo, Bandung",5,4,1,116.0,300.0
1100000000.0,4000000.0,"Cicendo, Bandung",2,2,1,100.0,70.0
9800000000.0,36000000.0,"Cicendo, Bandung",3,2,8,396.0,400.0
8000000000.0,29000000.0,"Cicendo, Bandung",4,3,2,375.0,550.0
950000000.0,3000000.0,"Cicendo, Bandung",2,1,1,84.0,55.0
1350000000.0,5000000.0,"Cicendo, Bandung",3,1,0,88.0,86.0
2800000000.0,10000000.0,"Cicendo, Bandung",2,2,0,168.0,150.0
2500000000.0,9000000.0,"Cicendo, Bandung",3,3,0,152.0,152.0
2900000000.0,10000000.0,"Cicendo, Bandung",5,3,2,136.0,200.0
2500000000.0,9000000.0,"Cicendo, Bandung",5,3,3,230.0,350.0
3750000000.0,13000000.0,"Cicendo, Bandung",4,4,0,321.0,250.0
3200000000.0,11000000.0,"Cicendo, Bandung",4,3,1,98.0,150.0
2900000000.0,10000000.0,"Cicendo, Bandung",3,2,1,250.0,200.0
1200000000.0,4000000.0,"Cicendo, Bandung",3,2,1,63.0,180.0
4500000000.0,16000000.0,"Cicendo, Bandung",3,7,4,192.0,320.0
2500000000.0,9000000.0,"Cicendo, Bandung",8,3,0,197.0,170.0
3800000000.0,14000000.0,"Cicendo, Bandung",3,2,1,207.0,130.0
4500000000.0,16000000.0,"Cicendo, Bandung",5,2,5,380.0,314.0
6500000000.0,24000000.0,"Cicendo, Bandung",6,3,0,574.0,353.0
440000000.0,1000000.0,"Cicendo, Bandung",1,1,0,45.0,40.0
975000000.0,3000000.0,"Cicendo, Bandung",2,2,1,113.0,95.0
1600000000.0,5000000.0,"Cicendo, Bandung",4,2,0,140.0,140.0
4800000000.0,17000000.0,"Cicendo, Bandung",4,3,2,269.0,140.0
3000000000.0,11000000.0,"Cicendo, Bandung",4,5,2,109.0,235.0
1500000000.0,5000000.0,"Cicendo, Bandung",3,2,0,165.0,120.0
4500000000.0,16000000.0,"Cicendo, Bandung",4,2,1,200.0,200.0
2200000000.0,8000000.0,"Cicendo, Bandung",3,2,2,130.0,150.0
3100000000.0,11000000.0,"Cicendo, Bandung",3,2,1,144.0,300.0
1500000000.0,5000000.0,"Cicendo, Bandung",3,4,1,120.0,200.0
2750000000.0,10000000.0,"Cicendo, Bandung",14,3,0,327.0,250.0
4250000000.0,15000000.0,"Cicendo, Bandung",4,2,0,418.0,260.0
4250000000.0,15000000.0,"Cicendo, Bandung",4,2,1,418.0,260.0
4500000000.0,16000000.0,"Cicendo, Bandung",3,2,0,139.0,110.0
7500000000.0,27000000.0,"Cicendo, Bandung",4,3,2,521.0,500.0
3700000000.0,13000000.0,"Cicendo, Bandung",4,3,1,277.0,324.0
2000000000.0,7000000.0,"Cicendo, Bandung",5,3,2,333.0,214.0
2900000000.0,10000000.0,"Cicendo, Bandung",0,0,2,104.0,240.0
2250000000.0,8000000.0,"Cicendo, Bandung",4,2,1,160.0,115.0
6500000000.0,24000000.0,"Cicendo, Bandung",14,5,4,335.0,388.0
2500000000.0,9000000.0,"Cicendo, Bandung",5,3,1,230.0,350.0
4200000000.0,15000000.0,"Cicendo, Bandung",3,3,1,216.0,200.0
10000000000.0,37000000.0,"Cicendo, Bandung",10,4,2,440.0,350.0
1900000000.0,7000000.0,"Cicendo, Bandung",2,2,1,59.0,56.0
2200000000.0,8000000.0,"Cicendo, Bandung",2,1,1,99.0,70.0
4000000000.0,14000000.0,"Cicendo, Bandung",4,3,2,255.0,250.0
1500000000.0,5000000.0,"Cicendo, Bandung",3,2,1,70.0,116.0
695000000.0,2000000.0,"Cicendo, Bandung",2,1,0,80.0,90.0
4000000000.0,14000000.0,"Cicendo, Bandung",4,2,2,400.0,400.0
4000000000.0,14000000.0,"Cicendo, Bandung",4,2,2,400.0,275.0
9000000000.0,33000000.0,"Cicendo, Bandung",5,5,1,470.0,600.0
6900000000.0,25000000.0,"Cicendo, Bandung",4,3,5,402.0,520.0
3250000000.0,12000000.0,"Cicendo, Bandung",4,3,2,104.0,150.0
3000000000.0,11000000.0,"Cicendo, Bandung",3,3,2,102.0,140.0
1690000000.0,6000000.0,"Cicendo, Bandung",2,2,0,145.0,70.0
8000000000.0,29000000.0,"Cicendo, Bandung",9,6,2,760.0,950.0
2650000000.0,9000000.0,"Cicendo, Bandung",3,3,0,153.0,153.0
2900000000.0,10000000.0,"Cicendo, Bandung",10,10,0,154.0,220.0
2700000000.0,10000000.0,"Cicendo, Bandung",3,2,2,141.0,98.0
2450000000.0,9000000.0,"Cicendo, Bandung",3,2,1,135.0,200.0
7000000000.0,26000000.0,"Cicendo, Bandung",4,4,4,443.0,250.0
800000000.0,2000000.0,"Cicendo, Bandung",2,1,0,85.0,61.0
5950000000.0,22000000.0,"Cicendo, Bandung",4,2,4,300.0,200.0
3200000000.0,11000000.0,"Cicendo, Bandung",4,3,1,98.0,50.0
1450000000.0,5000000.0,"Cicendo, Bandung",2,2,0,100.0,77.0
1600000000.0,5000000.0,"Cicendo, Bandung",3,3,1,117.0,80.0
1490000000.0,5000000.0,"Cicendo, Bandung",2,2,1,160.0,120.0
3500000000.0,13000000.0,"Cicendo, Bandung",5,4,0,241.0,280.0
2650000000.0,9000000.0,"Cicendo, Bandung",3,3,1,153.0,153.0
8000000000.0,29000000.0,"Cicendo, Bandung",7,4,2,443.0,300.0
4000000000.0,14000000.0,"Cicendo, Bandung",4,3,0,303.0,350.0
5000000000.0,18000000.0,"Cicendo, Bandung",5,4,2,132.0,300.0
2800000000.0,10000000.0,"Cicendo, Bandung",8,5,0,355.0,500.0
2000000000.0,7000000.0,"Cicendo, Bandung",3,2,0,100.0,165.0
2100000000.0,7000000.0,"Cicendo, Bandung",3,2,0,98.0,196.0
450000000.0,1000000.0,"Cicendo, Bandung",2,1,1,60.0,38.0
5500000000.0,20000000.0,"Cicendo, Bandung",8,4,2,896.0,364.0
5000000000.0,18000000.0,"Cicendo, Bandung",0,3,1,269.0,140.0
5000000000.0,18000000.0,"Cicendo, Bandung",5,3,0,248.0,200.0
550000000.0,2000000.0,"Cicendo, Bandung",3,2,0,68.0,68.0
1950000000.0,7000000.0,"Cicendo, Bandung",2,2,0,59.0,56.0
4000000000.0,14000000.0,"Cicendo, Bandung",32,32,0,149.0,497.0
1700000000.0,6000000.0,"Cicendo, Bandung",2,2,0,137.0,100.0
7900000000.0,29000000.0,"Cicendo, Bandung",7,5,0,1400.0,600.0
1900000000.0,7000000.0,"Cicendo, Bandung",0,0,2,205.0,300.0
4000000000.0,14000000.0,"Cicendo, Bandung",6,3,3,432.0,300.0
1600000000.0,5000000.0,"Cicendo, Bandung",11,10,0,200.0,375.0
1600000000.0,5000000.0,"Cicendo, Bandung",2,2,1,163.0,100.0
4250000000.0,15000000.0,"Cicendo, Bandung",7,4,2,215.0,400.0
1800000000.0,6000000.0,"Cicendo, Bandung",2,2,1,110.0,60.0
3990000000.0,14000000.0,"Cicendo, Bandung",6,4,2,435.0,300.0
1600000000.0,5000000.0,"Cicendo, Bandung",5,3,0,121.0,240.0
2500000000.0,9000000.0,"Cicendo, Bandung",3,1,0,280.0,210.0
7500000000.0,27000000.0,"Cicendo, Bandung",5,3,4,650.0,285.0
7500000000.0,27000000.0,"Cicendo, Bandung",3,2,2,361.0,339.0
6900000000.0,25000000.0,"Cicendo, Bandung",5,4,3,402.0,540.0
8500000000.0,31000000.0,"Cicendo, Bandung",5,6,4,490.0,600.0
7800000000.0,29000000.0,"Cicendo, Bandung",5,3,1,309.0,245.0
1300000000.0,4000000.0,"Cicendo, Bandung",2,2,1,88.0,58.0
4500000000.0,16000000.0,"Cicendo, Bandung",5,3,1,309.0,330.0
5750000000.0,21000000.0,"Cicendo, Bandung",14,6,0,355.0,550.0
10000000000.0,37000000.0,"Cicendo, Bandung",8,3,5,404.0,200.0
700000000.0,2000000.0,"Cicendo, Bandung",4,1,0,48.0,96.0
5000000000.0,18000000.0,"Cicendo, Bandung",4,2,2,239.0,208.0
2800000000.0,10000000.0,"Cicendo, Bandung",5,0,0,146.0,100.0
2900000000.0,10000000.0,"Cicendo, Bandung",0,0,1,104.0,240.0
3700000000.0,13000000.0,"Cicendo, Bandung",8,4,3,400.0,150.0
3700000000.0,13000000.0,"Cicendo, Bandung",3,2,0,136.0,280.0
3500000000.0,13000000.0,"Cicendo, Bandung",4,4,0,280.0,219.0
6500000000.0,24000000.0,"Cicendo, Bandung",5,4,0,309.0,350.0
4000000000.0,14000000.0,"Cicendo, Bandung",4,3,2,303.0,350.0
2200000000.0,8000000.0,"Cicendo, Bandung",3,3,0,152.0,152.0
750000000.0,2000000.0,"Cicendo, Bandung",3,1,0,87.0,174.0
4250000000.0,15000000.0,"Cicendo, Bandung",7,4,2,250.0,400.0
650000000.0,2000000.0,"Cicendo, Bandung",2,1,0,78.0,90.0
4500000000.0,16000000.0,"Cicendo, Bandung",6,4,4,321.0,250.0
2600000000.0,9000000.0,"Cicendo, Bandung",6,3,3,176.0,400.0
1950000000.0,7000000.0,"Cicendo, Bandung",3,3,2,124.0,140.0
4800000000.0,17000000.0,"Cicendo, Bandung",3,2,2,269.0,150.0
800000000.0,2000000.0,"Cicendo, Bandung",2,1,0,51.0,51.0
4250000000.0,15000000.0,"Cicendo, Bandung",4,2,2,418.0,260.0
4200000000.0,15000000.0,"Cicendo, Bandung",4,2,1,297.0,220.0
3500000000.0,13000000.0,"Cicendo, Bandung",7,2,2,289.0,200.0
9200000000.0,34000000.0,"Cicendo, Bandung",3,2,0,427.0,200.0
999000000.0,3000000.0,"Cicendo, Bandung",3,2,1,65.0,73.0
1750000000.0,6000000.0,"Cicendo, Bandung",4,3,0,143.0,100.0
12000000.0,44000.0,"Cicendo, Bandung",6,3,10,1400.0,500.0
7500000000.0,27000000.0,"Cicendo, Bandung",5,3,3,462.0,550.0
8000000000.0,29000000.0,"Cicendo, Bandung",3,2,2,395.0,225.0
580000000.0,2000000.0,"Cicendo, Bandung",3,1,0,48.0,48.0
1550000000.0,5000000.0,"Cicendo, Bandung",3,2,0,146.0,154.0
6950000000.0,25000000.0,"Cicendo, Bandung",17,5,0,335.0,500.0
10000000000.0,37000000.0,"Cicendo, Bandung",8,3,1,404.0,256.0
2350000000.0,8000000.0,"Cicendo, Bandung",3,3,1,114.0,215.0
750000000.0,2000000.0,"Cicendo, Bandung",4,1,0,48.0,96.0
700000000.0,2000000.0,"Cicendo, Bandung",2,2,1,100.0,80.0
3500000000.0,13000000.0,"Cicendo, Bandung",13,6,1,300.0,500.0
2300000000.0,8000000.0,"Cicendo, Bandung",5,2,0,139.0,100.0
9990000000.0,37000000.0,"Cicendo, Bandung",8,3,2,404.0,256.0
3000000000.0,11000000.0,"Cicendo, Bandung",10,5,0,257.0,400.0
950000000.0,3000000.0,"Cicendo, Bandung",2,1,0,93.0,82.0
3500000000.0,13000000.0,"Cicendo, Bandung",3,2,0,225.0,219.0
4000000000.0,14000000.0,"Cicendo, Bandung",4,3,1,235.0,250.0
3500000000.0,13000000.0,"Cicendo, Bandung",5,4,0,280.0,219.0
850000000.0,3000000.0,"Cicendo, Bandung",3,2,0,100.0,100.0
4500000000.0,16000000.0,"Cicendo, Bandung",5,2,2,213.0,320.0
3250000000.0,12000000.0,"Cicendo, Bandung",3,2,1,144.0,190.0
1800000000.0,6000000.0,"Cicendo, Bandung",10,10,0,200.0,375.0
1500000000.0,5000000.0,"Cicendo, Bandung",0,2,1,70.0,116.0
1450000000.0,5000000.0,"Cicendo, Bandung",2,2,1,160.0,120.0
1250000000.0,4000000.0,"Cicendo, Bandung",2,2,1,110.0,70.0
175000000.0,650000.0,"Cicendo, Bandung",2,1,1,60.0,36.0
1620000000.0,6000000.0,"Cicendo, Bandung",3,2,1,108.0,79.0
8490000000.0,31000000.0,"Cicendo, Bandung",5,5,4,490.0,540.0
7000000000.0,26000000.0,"Cicendo, Bandung",0,2,2,380.0,600.0
2300000000.0,8000000.0,"Cicendo, Bandung",3,1,1,85.0,157.0
